"typeName","type","value"
"esmaSubAssetClasses","enumeratedString","deliverable fx options"
"esmaSubAssetClasses","enumeratedString","deliverable fx swaps"
"esmaSubAssetClasses","enumeratedString","depositary receipts"
"esmaSubAssetClasses","enumeratedString","dividend index futures/forwards"
"esmaSubAssetClasses","enumeratedString","dividend index options"
"esmaSubAssetClasses","enumeratedString","emission reduction units"
"esmaSubAssetClasses","enumeratedString","energy commodity futures/forwards"
"esmaSubAssetClasses","enumeratedString","energy commodity options"
"esmaSubAssetClasses","enumeratedString","energy commodity swaps"
"esmaSubAssetClasses","enumeratedString","equity cfds"
"esmaSubAssetClasses","enumeratedString","etf futures/forwards"
"esmaSubAssetClasses","enumeratedString","etf options"
"esmaSubAssetClasses","enumeratedString","etfs"
"esmaSubAssetClasses","enumeratedString","european union allowances"
"esmaSubAssetClasses","enumeratedString","european union aviation allowances"
"esmaSubAssetClasses","enumeratedString","exchange traded commodities"
"esmaSubAssetClasses","enumeratedString","exchange traded notes"
"esmaSubAssetClasses","enumeratedString","fixedfixed multi"
"esmaSubAssetClasses","enumeratedString","fixedfixed single"
"esmaSubAssetClasses","enumeratedString","fixedfloat multi"
"esmaSubAssetClasses","enumeratedString","fixedfloat single"
"esmaSubAssetClasses","enumeratedString","floatfloat multi"
"esmaSubAssetClasses","enumeratedString","floatfloat single"
"esmaSubAssetClasses","enumeratedString","freight derivatives"
"esmaSubAssetClasses","enumeratedString","fx futures"
"esmaSubAssetClasses","enumeratedString","index credit default swap"
"esmaSubAssetClasses","enumeratedString","inflation multi"
"esmaSubAssetClasses","enumeratedString","inflation single"
"esmaSubAssetClasses","enumeratedString","ir futures and fra"
"esmaSubAssetClasses","enumeratedString","ir options"
"esmaSubAssetClasses","enumeratedString","metal commodity futures/forwards"
"esmaSubAssetClasses","enumeratedString","metal commodity options"
"esmaSubAssetClasses","enumeratedString","metal commodity swaps"
"esmaSubAssetClasses","enumeratedString","non-deliverable forward"
"esmaSubAssetClasses","enumeratedString","non-deliverable fx options"
"esmaSubAssetClasses","enumeratedString","non-deliverable fx swaps"
"esmaSubAssetClasses","enumeratedString","ois multi"
"esmaSubAssetClasses","enumeratedString","ois single"
"esmaSubAssetClasses","enumeratedString","other bond"
"esmaSubAssetClasses","enumeratedString","other c10 derivatives"
"esmaSubAssetClasses","enumeratedString","other cfds"
"esmaSubAssetClasses","enumeratedString","other commodity derivatives"
"esmaSubAssetClasses","enumeratedString","other credit derivatives"
"esmaSubAssetClasses","enumeratedString","other emission allowance derivatives"
"esmaSubAssetClasses","enumeratedString","other equity derivatives"
"esmaSubAssetClasses","enumeratedString","other equity-like financial instruments"
"esmaSubAssetClasses","enumeratedString","other fx derivatives"
"esmaSubAssetClasses","enumeratedString","other interest rate derivatives"
"esmaSubAssetClasses","enumeratedString","other public bond"
"esmaSubAssetClasses","enumeratedString","portfolio swaps"
"esmaSubAssetClasses","enumeratedString","shares"
"esmaSubAssetClasses","enumeratedString","single name cds options"
"esmaSubAssetClasses","enumeratedString","single name credit default swap"
"esmaSubAssetClasses","enumeratedString","sovereign bond"
"esmaSubAssetClasses","enumeratedString","stock dividend futures/forwards"
"esmaSubAssetClasses","enumeratedString","stock dividend options"
"esmaSubAssetClasses","enumeratedString","stock futures/forwards"
"esmaSubAssetClasses","enumeratedString","stock index futures/forwards"
"esmaSubAssetClasses","enumeratedString","stock index options"
"esmaSubAssetClasses","enumeratedString","stock options"
"esmaSubAssetClasses","enumeratedString","swaps"
"esmaSubAssetClasses","enumeratedString","swaptions"
"esmaSubAssetClasses","enumeratedString","volatility index futures/forwards"
"esmaSubAssetClasses","enumeratedString","volatility index options"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","LargeGroup"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","LargeUndertaking"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","MediumGroup"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","MediumUndertaking"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","MicroUndertaking"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","NotApplicable"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","SmallGroup"
"esmaUndertakingGroupCategoriesTypes","enumeratedString","SmallUndertaking"
"financialCounterpartyType","enumeratedString","AIF"
"financialCounterpartyType","enumeratedString","CentralCounterparty"
"financialCounterpartyType","enumeratedString","CentralSecuritiesDepository"
"financialCounterpartyType","enumeratedString","CreditInstitution"
"financialCounterpartyType","enumeratedString","InsuranceUndertaking"
"financialCounterpartyType","enumeratedString","InvestmentFirm"
"financialCounterpartyType","enumeratedString","NotApplicable"
"financialCounterpartyType","enumeratedString","OccupationalRetirementInstitution"
"financialCounterpartyType","enumeratedString","UCITS"
"fscFinancialInvestmentBusinessEntity","enumeratedString","CollectiveInvestmentBusiness"
"fscFinancialInvestmentBusinessEntity","enumeratedString","DiscretionaryInvestmentBusiness"
"fscFinancialInvestmentBusinessEntity","enumeratedString","InvestmentAdvisoryBusiness"
"fscFinancialInvestmentBusinessEntity","enumeratedString","InvestmentBrokerageBusiness"
"fscFinancialInvestmentBusinessEntity","enumeratedString","InvestmentTradingBusiness"
"fscFinancialInvestmentBusinessEntity","enumeratedString","NotApplicable"
"fscFinancialInvestmentBusinessEntity","enumeratedString","TrustBusiness"
"fscInvestmentSchemeContractName","enumeratedString","CollectiveInvestmentBusinessEntity"
"fscInvestmentSchemeContractName","enumeratedString","CollectiveInvestmentSchemeManagedByEntity"
"fscInvestmentSchemeContractName","enumeratedString","JointlyCollectiveInvestmentAndTrust"
"fscInvestmentSchemeContractName","enumeratedString","NotApplicable"
"fscInvestmentSchemeContractName","enumeratedString","TrustBusinessEntity"
"ftaStructuredFinanceProductType","enumeratedString","BasketCertificates"
"ftaStructuredFinanceProductType","enumeratedString","CapitalProtection"
"ftaStructuredFinanceProductType","enumeratedString","DiscountCertificate"
"ftaStructuredFinanceProductType","enumeratedString","Futures"
"ftaStructuredFinanceProductType","enumeratedString","GuaranteedRepayment"
"ftaStructuredFinanceProductType","enumeratedString","IndexCertificate"
"ftaStructuredFinanceProductType","enumeratedString","ReverseConvertible"
"listedInstrumentType","enumeratedString","CFD"
"listedInstrumentType","enumeratedString","Forward"
"listedInstrumentType","enumeratedString","Future"
"listedInstrumentType","enumeratedString","NotApplicable"
"listedInstrumentType","enumeratedString","Option"
"masCmsLicenceTypes","enumeratedString","AdvisingOnCorporateFinance"
"masCmsLicenceTypes","enumeratedString","CustodialServices"
"masCmsLicenceTypes","enumeratedString","DealingInCapitalMarketProducts"
"masCmsLicenceTypes","enumeratedString","FundManagement"
"masCmsLicenceTypes","enumeratedString","ProductFinancing"
"masCmsLicenceTypes","enumeratedString","RealEstateInvestmentTrustManagement"
"masInvestorType","enumeratedString","Accredited"
"masInvestorType","enumeratedString","Institutional"
"masInvestorType","enumeratedString","NotApplicable"
"masInvestorType","enumeratedString","Other"
"masSpecifiedPerson","enumeratedString","Bank"
"masSpecifiedPerson","enumeratedString","CapitalMarketsServicesLicenceHolder"
"masSpecifiedPerson","enumeratedString","FinanceCompany"
"masSpecifiedPerson","enumeratedString","Insurer"
"masSpecifiedPerson","enumeratedString","MerchantBank"
"masSpecifiedPerson","enumeratedString","NotApplicable"
"masSpecifiedPerson","enumeratedString","Prescribed-Other"
"masSpecifiedPerson","enumeratedString","Prescribed-SignificantDerivativesHolder"
"masSpecifiedPerson","enumeratedString","SubsidiaryOfSingaporeBank"
"micCode","enumeratedString","3579"
"micCode","enumeratedString","360T"
"micCode","enumeratedString","A2XX"
"micCode","enumeratedString","AACA"
"micCode","enumeratedString","AAPA"
"micCode","enumeratedString","AATS"
"micCode","enumeratedString","ABAN"
"micCode","enumeratedString","ABNA"
"micCode","enumeratedString","ABSI"
"micCode","enumeratedString","ABUL"
"micCode","enumeratedString","ACEX"
"micCode","enumeratedString","ACKF"
"micCode","enumeratedString","ADVT"
"micCode","enumeratedString","AFDL"
"micCode","enumeratedString","AFET"
"micCode","enumeratedString","AFSA"
"micCode","enumeratedString","AFSI"
"micCode","enumeratedString","AFSL"
"micCode","enumeratedString","AFSO"
"micCode","enumeratedString","AFSX"
"micCode","enumeratedString","AGBP"
"micCode","enumeratedString","AIMX"
"micCode","enumeratedString","AIXK"
"micCode","enumeratedString","AKIS"
"micCode","enumeratedString","ALDP"
"micCode","enumeratedString","ALLT"
"micCode","enumeratedString","ALSI"
"micCode","enumeratedString","ALTX"
"micCode","enumeratedString","ALXB"
"micCode","enumeratedString","ALXL"
"micCode","enumeratedString","ALXP"
"micCode","enumeratedString","AMPX"
"micCode","enumeratedString","AMTS"
"micCode","enumeratedString","AMXO"
"micCode","enumeratedString","ANLP"
"micCode","enumeratedString","ANTS"
"micCode","enumeratedString","ANZL"
"micCode","enumeratedString","APAW"
"micCode","enumeratedString","APCL"
"micCode","enumeratedString","APEX"
"micCode","enumeratedString","APXL"
"micCode","enumeratedString","AQEA"
"micCode","enumeratedString","AQEU"
"micCode","enumeratedString","AQUA"
"micCode","enumeratedString","AQXA"
"micCode","enumeratedString","AQXE"
"micCode","enumeratedString","ARAX"
"micCode","enumeratedString","ARCD"
"micCode","enumeratedString","ARCO"
"micCode","enumeratedString","ARCX"
"micCode","enumeratedString","AREX"
"micCode","enumeratedString","ARIA"
"micCode","enumeratedString","ASEX"
"micCode","enumeratedString","ASTR"
"micCode","enumeratedString","ASXB"
"micCode","enumeratedString","ASXC"
"micCode","enumeratedString","ASXP"
"micCode","enumeratedString","ASXT"
"micCode","enumeratedString","ASXV"
"micCode","enumeratedString","ATDF"
"micCode","enumeratedString","ATFX"
"micCode","enumeratedString","ATHL"
"micCode","enumeratedString","ATLB"
"micCode","enumeratedString","ATLN"
"micCode","enumeratedString","AURB"
"micCode","enumeratedString","AURO"
"micCode","enumeratedString","AUTB"
"micCode","enumeratedString","AUTO"
"micCode","enumeratedString","AUTP"
"micCode","enumeratedString","AUTX"
"micCode","enumeratedString","AWBX"
"micCode","enumeratedString","AWEX"
"micCode","enumeratedString","AXSI"
"micCode","enumeratedString","BAAD"
"micCode","enumeratedString","BACE"
"micCode","enumeratedString","BAEP"
"micCode","enumeratedString","BAIP"
"micCode","enumeratedString","BAJM"
"micCode","enumeratedString","BALT"
"micCode","enumeratedString","BAML"
"micCode","enumeratedString","BAMX"
"micCode","enumeratedString","BANA"
"micCode","enumeratedString","BAPA"
"micCode","enumeratedString","BAPE"
"micCode","enumeratedString","BAPX"
"micCode","enumeratedString","BARD"
"micCode","enumeratedString","BARK"
"micCode","enumeratedString","BARL"
"micCode","enumeratedString","BARO"
"micCode","enumeratedString","BART"
"micCode","enumeratedString","BARU"
"micCode","enumeratedString","BARX"
"micCode","enumeratedString","BASE"
"micCode","enumeratedString","BASI"
"micCode","enumeratedString","BASX"
"micCode","enumeratedString","BATD"
"micCode","enumeratedString","BATE"
"micCode","enumeratedString","BATF"
"micCode","enumeratedString","BATO"
"micCode","enumeratedString","BATP"
"micCode","enumeratedString","BATS"
"micCode","enumeratedString","BATY"
"micCode","enumeratedString","BBIE"
"micCode","enumeratedString","BBIS"
"micCode","enumeratedString","BBSF"
"micCode","enumeratedString","BBSI"
"micCode","enumeratedString","BBVA"
"micCode","enumeratedString","BCDX"
"micCode","enumeratedString","BCEE"
"micCode","enumeratedString","BCFS"
"micCode","enumeratedString","BCMA"
"micCode","enumeratedString","BCMM"
"micCode","enumeratedString","BCRM"
"micCode","enumeratedString","BCSC"
"micCode","enumeratedString","BCSE"
"micCode","enumeratedString","BCSI"
"micCode","enumeratedString","BCSL"
"micCode","enumeratedString","BCXE"
"micCode","enumeratedString","BDEA"
"micCode","enumeratedString","BEAM"
"micCode","enumeratedString","BEEX"
"micCode","enumeratedString","BEIS"
"micCode","enumeratedString","BELB"
"micCode","enumeratedString","BELF"
"micCode","enumeratedString","BERA"
"micCode","enumeratedString","BERB"
"micCode","enumeratedString","BERC"
"micCode","enumeratedString","BETA"
"micCode","enumeratedString","BETP"
"micCode","enumeratedString","BEUD"
"micCode","enumeratedString","BEUE"
"micCode","enumeratedString","BEUF"
"micCode","enumeratedString","BEUO"
"micCode","enumeratedString","BEUP"
"micCode","enumeratedString","BEUT"
"micCode","enumeratedString","BFEX"
"micCode","enumeratedString","BGCB"
"micCode","enumeratedString","BGCD"
"micCode","enumeratedString","BGCF"
"micCode","enumeratedString","BGCI"
"micCode","enumeratedString","BGCO"
"micCode","enumeratedString","BGFI"
"micCode","enumeratedString","BGFX"
"micCode","enumeratedString","BGSI"
"micCode","enumeratedString","BHSF"
"micCode","enumeratedString","BHWA"
"micCode","enumeratedString","BIDS"
"micCode","enumeratedString","BILT"
"micCode","enumeratedString","BINV"
"micCode","enumeratedString","BISI"
"micCode","enumeratedString","BIVA"
"micCode","enumeratedString","BKBF"
"micCode","enumeratedString","BKBR"
"micCode","enumeratedString","BKLF"
"micCode","enumeratedString","BKLN"
"micCode","enumeratedString","BKSK"
"micCode","enumeratedString","BLBB"
"micCode","enumeratedString","BLBF"
"micCode","enumeratedString","BLBS"
"micCode","enumeratedString","BLEV"
"micCode","enumeratedString","BLIQ"
"micCode","enumeratedString","BLKX"
"micCode","enumeratedString","BLNK"
"micCode","enumeratedString","BLOX"
"micCode","enumeratedString","BLPX"
"micCode","enumeratedString","BLTD"
"micCode","enumeratedString","BLTX"
"micCode","enumeratedString","BLXA"
"micCode","enumeratedString","BMCL"
"micCode","enumeratedString","BMEA"
"micCode","enumeratedString","BMEX"
"micCode","enumeratedString","BMLB"
"micCode","enumeratedString","BMLX"
"micCode","enumeratedString","BMSI"
"micCode","enumeratedString","BMTF"
"micCode","enumeratedString","BMTS"
"micCode","enumeratedString","BNDD"
"micCode","enumeratedString","BNPA"
"micCode","enumeratedString","BNPF"
"micCode","enumeratedString","BNPP"
"micCode","enumeratedString","BNPS"
"micCode","enumeratedString","BNSX"
"micCode","enumeratedString","BNTW"
"micCode","enumeratedString","BNYC"
"micCode","enumeratedString","BOAL"
"micCode","enumeratedString","BOAT"
"micCode","enumeratedString","BOFS"
"micCode","enumeratedString","BOSC"
"micCode","enumeratedString","BOSD"
"micCode","enumeratedString","BOSP"
"micCode","enumeratedString","BOTC"
"micCode","enumeratedString","BOTE"
"micCode","enumeratedString","BOTV"
"micCode","enumeratedString","BOVA"
"micCode","enumeratedString","BOVM"
"micCode","enumeratedString","BPAS"
"micCode","enumeratedString","BPKO"
"micCode","enumeratedString","BPLC"
"micCode","enumeratedString","BPOL"
"micCode","enumeratedString","BPSX"
"micCode","enumeratedString","BRDE"
"micCode","enumeratedString","BRDL"
"micCode","enumeratedString","BRDS"
